Budget,DateKey,Date
267,20190501,2019-05-01 00:00:00
45000,20190501,2019-05-01 00:00:00
208944,20190501,2019-05-01 00:00:00
250700,20190501,2019-05-01 00:00:00
256527,20190501,2019-05-01 00:00:00
261945,20190501,2019-05-01 00:00:00
8705,20190501,2019-05-01 00:00:00
5238,20190501,2019-05-01 00:00:00
38113,20190501,2019-05-01 00:00:00
25670,20190501,2019-05-01 00:00:00
55008,20190501,2019-05-01 00:00:00
13720,20190501,2019-05-01 00:00:00
43720,20190501,2019-05-01 00:00:00
13445,20190501,2019-05-01 00:00:00
60729,20190501,2019-05-01 00:00:00
11652,20190501,2019-05-01 00:00:00
4908,20190501,2019-05-01 00:00:00
23396,20190501,2019-05-01 00:00:00
20681,20190501,2019-05-01 00:00:00
190620,20190501,2019-05-01 00:00:00
50539,20190501,2019-05-01 00:00:00
30181,20190501,2019-05-01 00:00:00
27972,20190501,2019-05-01 00:00:00
17419,20190501,2019-05-01 00:00:00
171450,20190501,2019-05-01 00:00:00
155982,20190501,2019-05-01 00:00:00
35743,20190501,2019-05-01 00:00:00
57680,20190501,2019-05-01 00:00:00
30181,20190501,2019-05-01 00:00:00
16771,20190501,2019-05-01 00:00:00
65087,20190501,2019-05-01 00:00:00
8640,20190501,2019-05-01 00:00:00
8100,20190501,2019-05-01 00:00:00
750,20190501,2019-05-01 00:00:00
864,20190501,2019-05-01 00:00:00
691,20190501,2019-05-01 00:00:00
550,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
140,20190501,2019-05-01 00:00:00
127,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
60,20190501,2019-05-01 00:00:00
64,20190501,2019-05-01 00:00:00
48,20190501,2019-05-01 00:00:00
50,20190501,2019-05-01 00:00:00
14,20190501,2019-05-01 00:00:00
14,20190501,2019-05-01 00:00:00
40,20190501,2019-05-01 00:00:00
110,20190501,2019-05-01 00:00:00
88,20190501,2019-05-01 00:00:00
107,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
90,20190501,2019-05-01 00:00:00
102,20190501,2019-05-01 00:00:00
184,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
50,20190501,2019-05-01 00:00:00
54,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
124,20190501,2019-05-01 00:00:00
12,20190501,2019-05-01 00:00:00
10,20190501,2019-05-01 00:00:00
40,20190501,2019-05-01 00:00:00
42,20190501,2019-05-01 00:00:00
36,20190501,2019-05-01 00:00:00
40,20190501,2019-05-01 00:00:00
30,20190501,2019-05-01 00:00:00
34,20190501,2019-05-01 00:00:00
180,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
70,20190501,2019-05-01 00:00:00
106,20190501,2019-05-01 00:00:00
-85,20190501,2019-05-01 00:00:00
142,20190501,2019-05-01 00:00:00
72,20190501,2019-05-01 00:00:00
4,20190501,2019-05-01 00:00:00
20028,20190501,2019-05-01 00:00:00
50880,20190501,2019-05-01 00:00:00
49000,20190501,2019-05-01 00:00:00
4900,20190501,2019-05-01 00:00:00
4070,20190501,2019-05-01 00:00:00
3561,20190501,2019-05-01 00:00:00
3200,20190501,2019-05-01 00:00:00
650,20190501,2019-05-01 00:00:00
720,20190501,2019-05-01 00:00:00
655,20190501,2019-05-01 00:00:00
550,20190501,2019-05-01 00:00:00
280,20190501,2019-05-01 00:00:00
336,20190501,2019-05-01 00:00:00
252,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
72,20190501,2019-05-01 00:00:00
120,20190501,2019-05-01 00:00:00
110,20190501,2019-05-01 00:00:00
400,20190501,2019-05-01 00:00:00
483,20190501,2019-05-01 00:00:00
220,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
550,20190501,2019-05-01 00:00:00
588,20190501,2019-05-01 00:00:00
1058,20190501,2019-05-01 00:00:00
950,20190501,2019-05-01 00:00:00
280,20190501,2019-05-01 00:00:00
303,20190501,2019-05-01 00:00:00
1146,20190501,2019-05-01 00:00:00
1100,20190501,2019-05-01 00:00:00
650,20190501,2019-05-01 00:00:00
709,20190501,2019-05-01 00:00:00
68,20190501,2019-05-01 00:00:00
70,20190501,2019-05-01 00:00:00
280,20190501,2019-05-01 00:00:00
240,20190501,2019-05-01 00:00:00
196,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
192,20190501,2019-05-01 00:00:00
1080,20190501,2019-05-01 00:00:00
1000,20190501,2019-05-01 00:00:00
192,20190501,2019-05-01 00:00:00
295,20190501,2019-05-01 00:00:00
-236,20190501,2019-05-01 00:00:00
393,20190501,2019-05-01 00:00:00
104,20190501,2019-05-01 00:00:00
12,20190501,2019-05-01 00:00:00
156941,20190501,2019-05-01 00:00:00
19217,20190501,2019-05-01 00:00:00
21100,20190501,2019-05-01 00:00:00
4100,20190501,2019-05-01 00:00:00
4804,20190501,2019-05-01 00:00:00
7,20190501,2019-05-01 00:00:00
0,20190501,2019-05-01 00:00:00
161200,20190501,2019-05-01 00:00:00
134367,20190501,2019-05-01 00:00:00
12010,20190501,2019-05-01 00:00:00
16800,20190501,2019-05-01 00:00:00
29760,20190501,2019-05-01 00:00:00
27400,20190501,2019-05-01 00:00:00
2600,20190501,2019-05-01 00:00:00
2976,20190501,2019-05-01 00:00:00
1488,20190501,2019-05-01 00:00:00
1600,20190501,2019-05-01 00:00:00
10200,20190501,2019-05-01 00:00:00
19217,20190501,2019-05-01 00:00:00
360,20190501,2019-05-01 00:00:00
380,20190501,2019-05-01 00:00:00
380,20190501,2019-05-01 00:00:00
327,20190501,2019-05-01 00:00:00
176,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
128,20190501,2019-05-01 00:00:00
36,20190501,2019-05-01 00:00:00
64,20190501,2019-05-01 00:00:00
60,20190501,2019-05-01 00:00:00
380,20190501,2019-05-01 00:00:00
480,20190501,2019-05-01 00:00:00
270,20190501,2019-05-01 00:00:00
300,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
167,20190501,2019-05-01 00:00:00
3904,20190501,2019-05-01 00:00:00
2500,20190501,2019-05-01 00:00:00
550,20190501,2019-05-01 00:00:00
662,20190501,2019-05-01 00:00:00
212,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
650,20190501,2019-05-01 00:00:00
823,20190501,2019-05-01 00:00:00
509,20190501,2019-05-01 00:00:00
480,20190501,2019-05-01 00:00:00
50,20190501,2019-05-01 00:00:00
51,20190501,2019-05-01 00:00:00
178,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
153,20190501,2019-05-01 00:00:00
142,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
550,20190501,2019-05-01 00:00:00
720,20190501,2019-05-01 00:00:00
150,20190501,2019-05-01 00:00:00
230,20190501,2019-05-01 00:00:00
-184,20190501,2019-05-01 00:00:00
307,20190501,2019-05-01 00:00:00
15209,20190501,2019-05-01 00:00:00
8,20190501,2019-05-01 00:00:00
447,20190501,2019-05-01 00:00:00
63000,20190501,2019-05-01 00:00:00
528500,20190501,2019-05-01 00:00:00
480434,20190501,2019-05-01 00:00:00
767578,20190501,2019-05-01 00:00:00
385046,20190501,2019-05-01 00:00:00
13605,20190501,2019-05-01 00:00:00
7700,20190501,2019-05-01 00:00:00
55446,20190501,2019-05-01 00:00:00
34654,20190501,2019-05-01 00:00:00
80859,20190501,2019-05-01 00:00:00
10976,20190501,2019-05-01 00:00:00
34976,20190501,2019-05-01 00:00:00
10866,20190501,2019-05-01 00:00:00
58455,20190501,2019-05-01 00:00:00
9510,20190501,2019-05-01 00:00:00
3849,20190501,2019-05-01 00:00:00
19314,20190501,2019-05-01 00:00:00
17067,20190501,2019-05-01 00:00:00
140292,20190501,2019-05-01 00:00:00
50439,20190501,2019-05-01 00:00:00
22874,20190501,2019-05-01 00:00:00
20672,20190501,2019-05-01 00:00:00
24527,20190501,2019-05-01 00:00:00
153560,20190501,2019-05-01 00:00:00
144913,20190501,2019-05-01 00:00:00
24278,20190501,2019-05-01 00:00:00
51937,20190501,2019-05-01 00:00:00
24907,20190501,2019-05-01 00:00:00
731588,20190501,2019-05-01 00:00:00
224783,20190501,2019-05-01 00:00:00
17938,20190501,2019-05-01 00:00:00
32640,20190501,2019-05-01 00:00:00
29000,20190501,2019-05-01 00:00:00
3100,20190501,2019-05-01 00:00:00
3264,20190501,2019-05-01 00:00:00
2284,20190501,2019-05-01 00:00:00
2200,20190501,2019-05-01 00:00:00
550,20190501,2019-05-01 00:00:00
520,20190501,2019-05-01 00:00:00
473,20190501,2019-05-01 00:00:00
480,20190501,2019-05-01 00:00:00
280,20190501,2019-05-01 00:00:00
240,20190501,2019-05-01 00:00:00
176,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
52,20190501,2019-05-01 00:00:00
64,20190501,2019-05-01 00:00:00
90,20190501,2019-05-01 00:00:00
300,20190501,2019-05-01 00:00:00
332,20190501,2019-05-01 00:00:00
216,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
380,20190501,2019-05-01 00:00:00
400,20190501,2019-05-01 00:00:00
720,20190501,2019-05-01 00:00:00
650,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
229,20190501,2019-05-01 00:00:00
924,20190501,2019-05-01 00:00:00
850,20190501,2019-05-01 00:00:00
480,20190501,2019-05-01 00:00:00
572,20190501,2019-05-01 00:00:00
60,20190501,2019-05-01 00:00:00
50,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
209,20190501,2019-05-01 00:00:00
190,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
167,20190501,2019-05-01 00:00:00
720,20190501,2019-05-01 00:00:00
650,20190501,2019-05-01 00:00:00
185,20190501,2019-05-01 00:00:00
285,20190501,2019-05-01 00:00:00
-228,20190501,2019-05-01 00:00:00
380,20190501,2019-05-01 00:00:00
252,20190501,2019-05-01 00:00:00
8,20190501,2019-05-01 00:00:00
149237,20190501,2019-05-01 00:00:00
33698,20190501,2019-05-01 00:00:00
33700,20190501,2019-05-01 00:00:00
8700,20190501,2019-05-01 00:00:00
9628,20190501,2019-05-01 00:00:00
1,20190501,2019-05-01 00:00:00
0,20190501,2019-05-01 00:00:00
142200,20190501,2019-05-01 00:00:00
123664,20190501,2019-05-01 00:00:00
8023,20190501,2019-05-01 00:00:00
7600,20190501,2019-05-01 00:00:00
28000,20190501,2019-05-01 00:00:00
28800,20190501,2019-05-01 00:00:00
3360,20190501,2019-05-01 00:00:00
2600,20190501,2019-05-01 00:00:00
1400,20190501,2019-05-01 00:00:00
1900,20190501,2019-05-01 00:00:00
24070,20190501,2019-05-01 00:00:00
13000,20190501,2019-05-01 00:00:00
380,20190501,2019-05-01 00:00:00
322,20190501,2019-05-01 00:00:00
293,20190501,2019-05-01 00:00:00
380,20190501,2019-05-01 00:00:00
154,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
119,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
32,20190501,2019-05-01 00:00:00
49,20190501,2019-05-01 00:00:00
60,20190501,2019-05-01 00:00:00
1444,20190501,2019-05-01 00:00:00
750,20190501,2019-05-01 00:00:00
300,20190501,2019-05-01 00:00:00
245,20190501,2019-05-01 00:00:00
166,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
3865,20190501,2019-05-01 00:00:00
2900,20190501,2019-05-01 00:00:00
650,20190501,2019-05-01 00:00:00
579,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
194,20190501,2019-05-01 00:00:00
749,20190501,2019-05-01 00:00:00
650,20190501,2019-05-01 00:00:00
464,20190501,2019-05-01 00:00:00
480,20190501,2019-05-01 00:00:00
50,20190501,2019-05-01 00:00:00
47,20190501,2019-05-01 00:00:00
165,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
145,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
132,20190501,2019-05-01 00:00:00
630,20190501,2019-05-01 00:00:00
650,20190501,2019-05-01 00:00:00
142,20190501,2019-05-01 00:00:00
218,20190501,2019-05-01 00:00:00
-174,20190501,2019-05-01 00:00:00
291,20190501,2019-05-01 00:00:00
49548,20190501,2019-05-01 00:00:00
7,20190501,2019-05-01 00:00:00
465,20190501,2019-05-01 00:00:00
38500,20190501,2019-05-01 00:00:00
433300,20190501,2019-05-01 00:00:00
481412,20190501,2019-05-01 00:00:00
748052,20190501,2019-05-01 00:00:00
377959,20190501,2019-05-01 00:00:00
12464,20190501,2019-05-01 00:00:00
7559,20190501,2019-05-01 00:00:00
54426,20190501,2019-05-01 00:00:00
34394,20190501,2019-05-01 00:00:00
74080,20190501,2019-05-01 00:00:00
8232,20190501,2019-05-01 00:00:00
26232,20190501,2019-05-01 00:00:00
7408,20190501,2019-05-01 00:00:00
38158,20190501,2019-05-01 00:00:00
7062,20190501,2019-05-01 00:00:00
2886,20190501,2019-05-01 00:00:00
15232,20190501,2019-05-01 00:00:00
13062,20190501,2019-05-01 00:00:00
114372,20190501,2019-05-01 00:00:00
34084,20190501,2019-05-01 00:00:00
18299,20190501,2019-05-01 00:00:00
17262,20190501,2019-05-01 00:00:00
25663,20190501,2019-05-01 00:00:00
117406,20190501,2019-05-01 00:00:00
107678,20190501,2019-05-01 00:00:00
22052,20190501,2019-05-01 00:00:00
35207,20190501,2019-05-01 00:00:00
19062,20190501,2019-05-01 00:00:00
776615,20190501,2019-05-01 00:00:00
249296,20190501,2019-05-01 00:00:00
13323,20190501,2019-05-01 00:00:00
17472,20190501,2019-05-01 00:00:00
18600,20190501,2019-05-01 00:00:00
1800,20190501,2019-05-01 00:00:00
1921,20190501,2019-05-01 00:00:00
1572,20190501,2019-05-01 00:00:00
1500,20190501,2019-05-01 00:00:00
355,20190501,2019-05-01 00:00:00
280,20190501,2019-05-01 00:00:00
280,20190501,2019-05-01 00:00:00
322,20190501,2019-05-01 00:00:00
159,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
123,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
36,20190501,2019-05-01 00:00:00
23,20190501,2019-05-01 00:00:00
60,20190501,2019-05-01 00:00:00
218,20190501,2019-05-01 00:00:00
220,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
160,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
239,20190501,2019-05-01 00:00:00
430,20190501,2019-05-01 00:00:00
480,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
131,20190501,2019-05-01 00:00:00
480,20190501,2019-05-01 00:00:00
511,20190501,2019-05-01 00:00:00
280,20190501,2019-05-01 00:00:00
316,20190501,2019-05-01 00:00:00
30,20190501,2019-05-01 00:00:00
33,20190501,2019-05-01 00:00:00
116,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
103,20190501,2019-05-01 00:00:00
90,20190501,2019-05-01 00:00:00
92,20190501,2019-05-01 00:00:00
480,20190501,2019-05-01 00:00:00
410,20190501,2019-05-01 00:00:00
155,20190501,2019-05-01 00:00:00
239,20190501,2019-05-01 00:00:00
-191,20190501,2019-05-01 00:00:00
319,20190501,2019-05-01 00:00:00
71,20190501,2019-05-01 00:00:00
7,20190501,2019-05-01 00:00:00
197670,20190501,2019-05-01 00:00:00
8112,20190501,2019-05-01 00:00:00
9600,20190501,2019-05-01 00:00:00
850,20190501,2019-05-01 00:00:00
892,20190501,2019-05-01 00:00:00
650,20190501,2019-05-01 00:00:00
567,20190501,2019-05-01 00:00:00
113,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
103,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
70,20190501,2019-05-01 00:00:00
53,20190501,2019-05-01 00:00:00
39,20190501,2019-05-01 00:00:00
50,20190501,2019-05-01 00:00:00
11,20190501,2019-05-01 00:00:00
14,20190501,2019-05-01 00:00:00
40,20190501,2019-05-01 00:00:00
110,20190501,2019-05-01 00:00:00
76,20190501,2019-05-01 00:00:00
118,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
94,20190501,2019-05-01 00:00:00
170,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
70,20190501,2019-05-01 00:00:00
68,20190501,2019-05-01 00:00:00
225,20190501,2019-05-01 00:00:00
280,20190501,2019-05-01 00:00:00
139,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
10,20190501,2019-05-01 00:00:00
14,20190501,2019-05-01 00:00:00
50,20190501,2019-05-01 00:00:00
51,20190501,2019-05-01 00:00:00
46,20190501,2019-05-01 00:00:00
50,20190501,2019-05-01 00:00:00
40,20190501,2019-05-01 00:00:00
40,20190501,2019-05-01 00:00:00
176,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
70,20190501,2019-05-01 00:00:00
107,20190501,2019-05-01 00:00:00
-86,20190501,2019-05-01 00:00:00
142,20190501,2019-05-01 00:00:00
31,20190501,2019-05-01 00:00:00
3,20190501,2019-05-01 00:00:00
1495532,20190501,2019-05-01 00:00:00
978385,20190501,2019-05-01 00:00:00
25272,20190501,2019-05-01 00:00:00
23400,20190501,2019-05-01 00:00:00
2527,20190501,2019-05-01 00:00:00
2100,20190501,2019-05-01 00:00:00
1516,20190501,2019-05-01 00:00:00
1300,20190501,2019-05-01 00:00:00
287,20190501,2019-05-01 00:00:00
280,20190501,2019-05-01 00:00:00
261,20190501,2019-05-01 00:00:00
280,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
140,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
105,20190501,2019-05-01 00:00:00
29,20190501,2019-05-01 00:00:00
70,20190501,2019-05-01 00:00:00
29,20190501,2019-05-01 00:00:00
220,20190501,2019-05-01 00:00:00
213,20190501,2019-05-01 00:00:00
118,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
280,20190501,2019-05-01 00:00:00
275,20190501,2019-05-01 00:00:00
480,20190501,2019-05-01 00:00:00
495,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
149,20190501,2019-05-01 00:00:00
565,20190501,2019-05-01 00:00:00
550,20190501,2019-05-01 00:00:00
380,20190501,2019-05-01 00:00:00
350,20190501,2019-05-01 00:00:00
34,20190501,2019-05-01 00:00:00
40,20190501,2019-05-01 00:00:00
118,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
98,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
94,20190501,2019-05-01 00:00:00
527,20190501,2019-05-01 00:00:00
480,20190501,2019-05-01 00:00:00
148,20190501,2019-05-01 00:00:00
226,20190501,2019-05-01 00:00:00
-181,20190501,2019-05-01 00:00:00
302,20190501,2019-05-01 00:00:00
79,20190501,2019-05-01 00:00:00
9,20190501,2019-05-01 00:00:00
16000,20190501,2019-05-01 00:00:00
14040,20190501,2019-05-01 00:00:00
1685,20190501,2019-05-01 00:00:00
1500,20190501,2019-05-01 00:00:00
1000,20190501,2019-05-01 00:00:00
1264,20190501,2019-05-01 00:00:00
267,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
242,20190501,2019-05-01 00:00:00
120,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
91,20190501,2019-05-01 00:00:00
80,20190501,2019-05-01 00:00:00
27,20190501,2019-05-01 00:00:00
20,20190501,2019-05-01 00:00:00
40,20190501,2019-05-01 00:00:00
220,20190501,2019-05-01 00:00:00
161,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
161,20190501,2019-05-01 00:00:00
174,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
313,20190501,2019-05-01 00:00:00
280,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
83,20190501,2019-05-01 00:00:00
380,20190501,2019-05-01 00:00:00
310,20190501,2019-05-01 00:00:00
192,20190501,2019-05-01 00:00:00
280,20190501,2019-05-01 00:00:00
18,20190501,2019-05-01 00:00:00
30,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
65,20190501,2019-05-01 00:00:00
53,20190501,2019-05-01 00:00:00
80,20190501,2019-05-01 00:00:00
70,20190501,2019-05-01 00:00:00
52,20190501,2019-05-01 00:00:00
380,20190501,2019-05-01 00:00:00
293,20190501,2019-05-01 00:00:00
80,20190501,2019-05-01 00:00:00
123,20190501,2019-05-01 00:00:00
-98,20190501,2019-05-01 00:00:00
164,20190501,2019-05-01 00:00:00
43,20190501,2019-05-01 00:00:00
5,20190501,2019-05-01 00:00:00
9700,20190501,2019-05-01 00:00:00
10400,20190501,2019-05-01 00:00:00
950,20190501,2019-05-01 00:00:00
1040,20190501,2019-05-01 00:00:00
550,20190501,2019-05-01 00:00:00
832,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
174,20190501,2019-05-01 00:00:00
158,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
70,20190501,2019-05-01 00:00:00
81,20190501,2019-05-01 00:00:00
50,20190501,2019-05-01 00:00:00
60,20190501,2019-05-01 00:00:00
17,20190501,2019-05-01 00:00:00
13,20190501,2019-05-01 00:00:00
30,20190501,2019-05-01 00:00:00
110,20190501,2019-05-01 00:00:00
111,20190501,2019-05-01 00:00:00
135,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
131,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
236,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
80,20190501,2019-05-01 00:00:00
80,20190501,2019-05-01 00:00:00
280,20190501,2019-05-01 00:00:00
289,20190501,2019-05-01 00:00:00
179,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
10,20190501,2019-05-01 00:00:00
18,20190501,2019-05-01 00:00:00
60,20190501,2019-05-01 00:00:00
64,20190501,2019-05-01 00:00:00
57,20190501,2019-05-01 00:00:00
50,20190501,2019-05-01 00:00:00
51,20190501,2019-05-01 00:00:00
40,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
234,20190501,2019-05-01 00:00:00
86,20190501,2019-05-01 00:00:00
133,20190501,2019-05-01 00:00:00
-106,20190501,2019-05-01 00:00:00
177,20190501,2019-05-01 00:00:00
40,20190501,2019-05-01 00:00:00
4,20190501,2019-05-01 00:00:00
37737,20190501,2019-05-01 00:00:00
32500,20190501,2019-05-01 00:00:00
4600,20190501,2019-05-01 00:00:00
5391,20190501,2019-05-01 00:00:00
1120,20190501,2019-05-01 00:00:00
1800,20190501,2019-05-01 00:00:00
212400,20190501,2019-05-01 00:00:00
132765,20190501,2019-05-01 00:00:00
16380,20190501,2019-05-01 00:00:00
17400,20190501,2019-05-01 00:00:00
1500,20190501,2019-05-01 00:00:00
1310,20190501,2019-05-01 00:00:00
819,20190501,2019-05-01 00:00:00
950,20190501,2019-05-01 00:00:00
10512,20190501,2019-05-01 00:00:00
6100,20190501,2019-05-01 00:00:00
196,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
177,20190501,2019-05-01 00:00:00
96,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
90,20190501,2019-05-01 00:00:00
73,20190501,2019-05-01 00:00:00
20,20190501,2019-05-01 00:00:00
41,20190501,2019-05-01 00:00:00
60,20190501,2019-05-01 00:00:00
350,20190501,2019-05-01 00:00:00
380,20190501,2019-05-01 00:00:00
220,20190501,2019-05-01 00:00:00
153,20190501,2019-05-01 00:00:00
104,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
2758,20190501,2019-05-01 00:00:00
1800,20190501,2019-05-01 00:00:00
380,20190501,2019-05-01 00:00:00
372,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
128,20190501,2019-05-01 00:00:00
480,20190501,2019-05-01 00:00:00
501,20190501,2019-05-01 00:00:00
280,20190501,2019-05-01 00:00:00
310,20190501,2019-05-01 00:00:00
32,20190501,2019-05-01 00:00:00
30,20190501,2019-05-01 00:00:00
100,20190501,2019-05-01 00:00:00
112,20190501,2019-05-01 00:00:00
99,20190501,2019-05-01 00:00:00
90,20190501,2019-05-01 00:00:00
90,20190501,2019-05-01 00:00:00
89,20190501,2019-05-01 00:00:00
380,20190501,2019-05-01 00:00:00
410,20190501,2019-05-01 00:00:00
149,20190501,2019-05-01 00:00:00
228,20190501,2019-05-01 00:00:00
-182,20190501,2019-05-01 00:00:00
305,20190501,2019-05-01 00:00:00
18996,20190501,2019-05-01 00:00:00
7,20190501,2019-05-01 00:00:00
497,20190501,2019-05-01 00:00:00
47500,20190501,2019-05-01 00:00:00
512100,20190501,2019-05-01 00:00:00
539102,20190501,2019-05-01 00:00:00
844715,20190501,2019-05-01 00:00:00
486547,20190501,2019-05-01 00:00:00
14391,20190501,2019-05-01 00:00:00
9730,20190501,2019-05-01 00:00:00
80280,20190501,2019-05-01 00:00:00
51574,20190501,2019-05-01 00:00:00
96336,20190501,2019-05-01 00:00:00
9604,20190501,2019-05-01 00:00:00
30604,20190501,2019-05-01 00:00:00
9988,20190501,2019-05-01 00:00:00
89984,20190501,2019-05-01 00:00:00
8156,20190501,2019-05-01 00:00:00
3402,20190501,2019-05-01 00:00:00
17597,20190501,2019-05-01 00:00:00
14781,20190501,2019-05-01 00:00:00
126762,20190501,2019-05-01 00:00:00
87395,20190501,2019-05-01 00:00:00
21794,20190501,2019-05-01 00:00:00
18275,20190501,2019-05-01 00:00:00
34058,20190501,2019-05-01 00:00:00
126538,20190501,2019-05-01 00:00:00
117406,20190501,2019-05-01 00:00:00
22659,20190501,2019-05-01 00:00:00
91764,20190501,2019-05-01 00:00:00
21571,20190501,2019-05-01 00:00:00
3479464,20190501,2019-05-01 00:00:00
247704,20190501,2019-05-01 00:00:00
14324,20190501,2019-05-01 00:00:00
33280,20190501,2019-05-01 00:00:00
34000,20190501,2019-05-01 00:00:00
3700,20190501,2019-05-01 00:00:00
3328,20190501,2019-05-01 00:00:00
1664,20190501,2019-05-01 00:00:00
2100,20190501,2019-05-01 00:00:00
352,20190501,2019-05-01 00:00:00
380,20190501,2019-05-01 00:00:00
380,20190501,2019-05-01 00:00:00
320,20190501,2019-05-01 00:00:00
168,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
128,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
35,20190501,2019-05-01 00:00:00
90,20190501,2019-05-01 00:00:00
64,20190501,2019-05-01 00:00:00
270,20190501,2019-05-01 00:00:00
300,20190501,2019-05-01 00:00:00
166,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
380,20190501,2019-05-01 00:00:00
364,20190501,2019-05-01 00:00:00
655,20190501,2019-05-01 00:00:00
650,20190501,2019-05-01 00:00:00
207,20190501,2019-05-01 00:00:00
200,20190501,2019-05-01 00:00:00
789,20190501,2019-05-01 00:00:00
850,20190501,2019-05-01 00:00:00
550,20190501,2019-05-01 00:00:00
488,20190501,2019-05-01 00:00:00
48,20190501,2019-05-01 00:00:00
60,20190501,2019-05-01 00:00:00
